event_id,ra,dec,energy,arrival_time,instrument,t90_s
bn151011136,258.35,-9.64,7.5527e-06,57306.1357,Fermi-GBM,25.344
bn181225489,348.07,-9.48,2.8051e-06,58477.489,Fermi-GBM,41.473
bn130626452,273.13,-9.531,2.3408e-07,56469.4521,Fermi-GBM,1.728
bn150216415,120.68,-9.52,2.2936e-06,57069.4152,Fermi-GBM,33.792
bn190707308,184.33,-9.52,2.8303e-06,58671.3077,Fermi-GBM,34.304
bn180225417,180.98,-9.49,2.9542e-07,58174.4173,Fermi-GBM,0.896
bn160621497,307.54,-9.48,4.6507e-06,57560.4972,Fermi-GBM,251.136
bn191119261,309.35,-9.35,2.7818e-07,58806.2612,Fermi-GBM,8.448
bn130720582,338.03,-9.4,9.9969e-05,56493.5817,Fermi-GBM,199.172
bn090829702,354.99,-9.36,4.8119e-06,55072.7019,Fermi-GBM,101.633
bn120907017,74.7499,-9.315,8.0914e-07,56177.017,Fermi-GBM,5.76
bn090405663,221.9,-9.2,2.5351e-07,54926.663,Fermi-GBM,0.448
bn090413122,266.5,-9.2,3.2266e-06,54934.1222,Fermi-GBM,32.513
bn160225720,80.59,-9.19,0.00014483,57443.7199,Fermi-GBM,70.144
bn251115139,330.18,-9.18,3.6201e-06,60994.1389,Fermi-GBM,12.8
bn251214377,330.211,-9.1633,8.1261e-07,61023.3766,Fermi-GBM,15.36
bn230112829,83.65,-9.15,1.4182e-07,59956.829,Fermi-GBM,2.432
bn230930917,105.57,-9.15,7.3344e-07,60217.917,Fermi-GBM,12.8
bn221228204,290.21,13.83,5.8534e-06,59941.2036,Fermi-GBM,86.274
bn081120618,205.4,-9.1,1.9371e-06,54790.6178,Fermi-GBM,25.344
bn180929453,244.69,-8.95,5.6485e-07,58390.4532,Fermi-GBM,2.944
bn120817057,259.97,-9.07,1.0398e-06,56156.0571,Fermi-GBM,36.864
bn180128252,71.28,-9.04,4.5224e-06,58146.2523,Fermi-GBM,38.913
bn160710233,41.47,-9.03,1.5797e-06,57579.233,Fermi-GBM,57.856
bn170208940,127.144,-9.0298,1.0339e-05,57792.94,Fermi-GBM,22.016
bn230814788,292.19,-9.01,1.468e-05,60170.7881,Fermi-GBM,69.377
bn161230511,324.11,-8.98,2.6151e-06,57752.5112,Fermi-GBM,48.896
bn251005602,298.62,-8.92,3.1709e-06,60953.6023,Fermi-GBM,57.601
bn230402314,96.4,-8.9,2.2339e-05,60036.3143,Fermi-GBM,62.465
bn190829830,44.544,-8.9579,1.5434e-05,58724.8305,Fermi-GBM,59.393
bn090319622,283.3,-8.9,6.0324e-06,54909.6219,Fermi-GBM,54.785
bn190627481,352.26,-8.89,3.9631e-07,58661.4806,Fermi-GBM,8.96
bn241228176,122.21,13.97,4.2677e-05,60672.1758,Fermi-GBM,19.456
bn120429003,165.98,-8.76,2.7937e-07,56046.0029,Fermi-GBM,1.664
bn140106345,2.34,-8.75,2.4567e-06,56663.3449,Fermi-GBM,33.024
bn110426629,219.93,-8.72,3.3079e-05,55677.6295,Fermi-GBM,356.357
bn140104731,218.81,-8.9,2.3284e-05,56661.7306,Fermi-GBM,187.137
bn190226515,224.43,-8.61,3.0964e-07,58540.5151,Fermi-GBM,0.192
bn081206987,54.3,-8.6,1.1269e-06,54806.9874,Fermi-GBM,22.528
bn210328865,207.87,-8.56,1.1056e-05,59301.8648,Fermi-GBM,54.785
bn220909286,216.045,-8.5551,1.5274e-06,59831.2863,Fermi-GBM,14.592
bn220724457,319.67,-8.55,3.9043e-06,59784.457,Fermi-GBM,67.328
bn200525611,20.61,-8.52,8.8589e-06,58994.6114,Fermi-GBM,93.44
bn210801649,335.14,-8.23,1.5775e-06,59427.6491,Fermi-GBM,5.376
bn090330279,160.2,-8.2,1.3734e-05,54920.2794,Fermi-GBM,75.265
bn140206275,315.26,-8.52,0.00012308,56694.2751,Fermi-GBM,146.69
bn120129312,26.52,-8.51,8.9315e-08,55955.312,Fermi-GBM,1.28
bn101025146,240.19,-8.49,2.7879e-07,55494.146,Fermi-GBM,14.336
bn090217206,204.9,-8.4,2.7523e-05,54879.206,Fermi-GBM,33.281
bn150127398,285.72,-8.37,1.1347e-05,57049.3977,Fermi-GBM,52.736
bn160104918,280.43,-8.34,2.7282e-06,57391.9177,Fermi-GBM,44.288
bn100401297,290.8,-8.3,1.901e-06,55287.2969,Fermi-GBM,92.416
bn180511364,250.42,-8.18,1.5261e-07,58249.3636,Fermi-GBM,0.128
bn130213905,99.09,-8.1,9.8741e-07,56336.9055,Fermi-GBM,15.36
bn200402824,226.44,-8.1,2.679e-06,58941.8239,Fermi-GBM,33.792
bn190822705,132.27,-8.08,2.131e-07,58717.7052,Fermi-GBM,0.768
bn220222098,27.06,-8.04,5.0682e-06,59632.0981,Fermi-GBM,9.152
bn210512789,137.93,14.16,1.9063e-07,59346.7889,Fermi-GBM,0.832
bn100516369,274.41,-8.2,1.8798e-07,55332.3685,Fermi-GBM,2.112
bn191130507,348.6,-7.74,4.2318e-06,58817.5067,Fermi-GBM,61.953
bn260114486,74.5983,-8.0143,4.6507e-06,61054.4864,Fermi-GBM,0.32
bn190429743,200.05,-8.0,1.1269e-06,58602.7429,Fermi-GBM,22.272
bn190407788,202.74,-7.95,3.1166e-06,58580.788,Fermi-GBM,2.432
bn250702581,284.69,-7.8741,9.2747e-06,60858.5806,Fermi-GBM,230.404
bn250702548,284.69,-7.8741,1.6943e-06,60858.5479,Fermi-GBM,63.745
bn250702682,284.69,-7.8741,2.2277e-05,60858.6816,Fermi-GBM,422.919
bn161013948,109.31,-7.86,1.1549e-06,57674.9477,Fermi-GBM,34.816
bn251014865,133.36,14.24,2.5607e-06,60962.8653,Fermi-GBM,25.601
bn110717180,308.47,-7.85,2.512e-07,55759.1804,Fermi-GBM,0.112
bn141205763,298.77,-7.82,6.4061e-06,56996.7628,Fermi-GBM,5.437
bn230511548,222.94,-7.67,0.00014127,60075.5476,Fermi-GBM,63.489
bn240916058,235.914,-7.765,1.2788e-05,60569.0576,Fermi-GBM,32.001
bn130802730,80.28,-7.62,3.2575e-07,56506.7305,Fermi-GBM,0.064
bn251125041,161.92,-7.62,4.3386e-07,61004.0414,Fermi-GBM,1.856
bn190512611,82.44,-7.574,2.089e-06,58615.6111,Fermi-GBM,28.16
bn100621529,160.86,14.72,1.3749e-07,55368.5294,Fermi-GBM,1.024
bn190319375,282.93,-7.53,9.8107e-06,58561.3754,Fermi-GBM,21.76
bn111113410,4.32,-7.52,3.1028e-06,55878.4099,Fermi-GBM,15.36
bn200416295,335.699,-7.5182,1.6631e-06,58955.2953,Fermi-GBM,9.344
bn250316375,219.63,14.886,3.8461e-06,60750.375,Fermi-GBM,36.865
bn160804968,93.26,-7.66,2.808e-07,57604.9678,Fermi-GBM,0.192
bn210507778,285.86,-7.49,7.7674e-07,59341.7782,Fermi-GBM,2.816
bn110618760,147.05,-7.48,9.7807e-06,55730.7599,Fermi-GBM,89.601
bn101031625,184.12,-7.47,2.2171e-07,55500.6247,Fermi-GBM,0.384
bn120223933,219.61,-7.46,3.8791e-06,55980.9332,Fermi-GBM,14.336
bn170705244,237.61,-7.43,8.4654e-07,57939.2436,Fermi-GBM,5.888
bn120604220,163.87,-7.4,1.2347e-06,56082.2198,Fermi-GBM,10.496
bn130908677,219.16,-7.2,2.9241e-06,56543.6767,Fermi-GBM,66.048
bn120118709,124.866,-7.182,2.6631e-06,55944.7086,Fermi-GBM,37.825
bn090326633,259.7,-7.4,1.6953e-06,54916.6325,Fermi-GBM,16.128
bn170611937,173.58,-7.37,2.2116e-06,57915.9372,Fermi-GBM,27.904
bn200703341,245.91,-7.37,6.3167e-07,59033.3414,Fermi-GBM,0.704
bn090929190,51.7,-7.34,8.1798e-06,55103.1896,Fermi-GBM,6.174
bn230806168,63.12,-7.33,1.313e-07,60162.1684,Fermi-GBM,0.576
bn120411925,38.07,-7.24,1.4643e-06,56028.9253,Fermi-GBM,38.912
bn250527713,30.54,15.03,1.6199e-06,60822.7126,Fermi-GBM,17.152
bn211201863,339.41,-7.22,5.3995e-06,59549.8631,Fermi-GBM,54.785
bn191225735,145.8,-7.18,8.3971e-06,58842.7346,Fermi-GBM,82.69
bn251222712,77.1949,-7.2136,1.2055e-05,61031.7124,Fermi-GBM,86.978
bn080912360,25.8,-7.2,2.134e-06,54721.3604,Fermi-GBM,16.384
bn200211310,345.2,-7.15,3.9243e-05,58890.3101,Fermi-GBM,78.594
bn130924255,28.77,-7.14,3.7282e-06,56559.2547,Fermi-GBM,37.12
bn160310016,98.78,-7.11,5.2488e-06,57457.016,Fermi-GBM,25.857
bn101104810,161.02,-7.08,8.9338e-07,55504.8099,Fermi-GBM,1.28
bn150613995,228.54,-7.07,6.3756e-06,57186.9949,Fermi-GBM,46.593
bn210101861,10.3,-6.91,3.9104e-06,59215.8607,Fermi-GBM,19.456
bn080818579,60.4,-6.9,3.8035e-06,54696.5795,Fermi-GBM,59.329
bn170409112,347.58,-7.07,0.00029474,57852.1125,Fermi-GBM,64.001
bn250926015,82.98,-7.02,3.6994e-06,60944.0149,Fermi-GBM,2.432
bn180728882,222.078,15.942,1.3086e-06,58327.8819,Fermi-GBM,0.832
bn111017657,8.1,-7.01,2.071e-05,55851.6565,Fermi-GBM,11.072
bn211024065,28.053,-6.973,9.2381e-08,59511.0654,Fermi-GBM,0.064
bn100330856,326.38,-6.97,6.1958e-07,55285.8561,Fermi-GBM,5.12
bn230301687,66.57,-6.96,1.8447e-07,60004.6866,Fermi-GBM,0.768
bn140404900,101.81,-6.95,4.5474e-06,56751.9002,Fermi-GBM,22.784
bn250628802,169.86,-6.94,1.045e-06,60854.8023,Fermi-GBM,15.36
bn181206970,243.0,-6.94,3.6037e-06,58458.9698,Fermi-GBM,89.088
bn200506208,82.23,-6.74,4.1665e-07,58975.2082,Fermi-GBM,11.776
bn140825980,264.49,-6.92,9.949e-07,56894.9798,Fermi-GBM,16.384
bn210821320,49.34,-6.87,4.395e-06,59447.3198,Fermi-GBM,7.168
bn080816989,289.5,-6.8,3.3023e-06,54694.9888,Fermi-GBM,4.608
bn180914522,53.107,-6.687,8.1869e-05,58375.5221,Fermi-GBM,122.37
bn090718720,243.76,-6.68,3.3151e-06,55030.7199,Fermi-GBM,76.481
bn110528624,44.79,-6.87,4.5954e-06,55709.6241,Fermi-GBM,69.633
bn190212482,30.6,-6.54,1.3827e-06,58526.4816,Fermi-GBM,17.92
bn230618227,257.51,-6.67,2.3685e-05,60113.2265,Fermi-GBM,48.641
bn160726065,98.821,-6.644,1.012e-06,57595.0654,Fermi-GBM,0.768
bn150705588,66.54,-6.62,2.0708e-07,57208.5883,Fermi-GBM,0.704
bn200402688,190.09,-6.6,2.2306e-06,58941.6878,Fermi-GBM,23.808
bn230305570,40.25,-6.58,3.3433e-06,60008.5698,Fermi-GBM,11.008
bn100707032,351.07,-6.57,8.772e-05,55384.0324,Fermi-GBM,81.793
bn251023248,39.87,-6.53,2.6826e-06,60971.2484,Fermi-GBM,33.537
bn181002617,270.41,-6.49,6.8697e-07,58393.6165,Fermi-GBM,1.664
bn250626926,35.53,-6.56,1.2475e-07,60852.9263,Fermi-GBM,2.112
bn240624251,102.444,-6.543,5.4832e-07,60485.2508,Fermi-GBM,2.048
bn201226553,173.08,-5.97,2.0754e-06,59209.5531,Fermi-GBM,70.914
bn210605622,15.7454,-6.429,8.169e-06,59370.6222,Fermi-GBM,110.338
bn170516808,12.26,-6.41,3.5736e-07,57889.8084,Fermi-GBM,11.008
bn240215648,132.237,-6.4058,2.625e-06,60355.6479,Fermi-GBM,56.576
bn251002844,13.9059,-5.544,5.1502e-06,60950.8436,Fermi-GBM,25.601
bn080906212,182.8,-6.4,5.8696e-06,54715.2119,Fermi-GBM,2.875
bn240624805,238.46,-6.39,3.7705e-06,60485.8054,Fermi-GBM,92.162
bn090625234,20.29,-6.43,1.3521e-06,55007.234,Fermi-GBM,14.336
bn210722871,27.028,-6.345,4.3665e-06,59417.8713,Fermi-GBM,61.953
bn131214705,183.94,-6.34,7.2171e-05,56640.7055,Fermi-GBM,80.065
bn140327065,283.12,-6.15,8.7854e-07,56743.0647,Fermi-GBM,11.52
bn151026169,228.04,-6.13,1.7974e-06,57321.1688,Fermi-GBM,53.248
bn190714573,71.16,-6.1,1.1986e-05,58678.5727,Fermi-GBM,66.049
bn190930400,238.22,-6.08,1.5058e-05,58756.4001,Fermi-GBM,185.86
bn110921444,6.09,-5.83,5.8971e-06,55825.4436,Fermi-GBM,149.507
bn181126729,53.92,-5.82,5.5055e-07,58448.729,Fermi-GBM,9.216
bn250623674,233.38,-6.0,9.1754e-07,60849.6744,Fermi-GBM,13.568
bn251006837,40.505,-5.989,1.9238e-05,60954.8369,Fermi-GBM,5.949
bn210627748,234.84,-5.97,8.7033e-06,59392.7482,Fermi-GBM,13.824
bn240504217,65.88,-5.95,1.9125e-05,60434.2173,Fermi-GBM,18.944
bn250402964,213.409,-5.9301,3.6439e-06,60767.964,Fermi-GBM,44.288
bn210309999,143.31,-5.87,2.7439e-07,59282.9986,Fermi-GBM,0.512
bn201011629,281.05,-5.72,7.4899e-06,59133.6295,Fermi-GBM,126.21
bn221027173,185.3,-5.7,7.9666e-06,59879.1733,Fermi-GBM,7.168
bn130504314,347.952,-5.739,4.8136e-06,56416.3139,Fermi-GBM,0.384
bn131127480,49.4,-5.67,4.2417e-06,56623.4799,Fermi-GBM,59.648
bn111008992,220.75,-5.67,3.0342e-06,55842.9924,Fermi-GBM,42.496
bn170926528,146.53,-5.57,3.0375e-06,58022.5276,Fermi-GBM,15.36
bn231122531,108.45,-5.54,6.6306e-06,60270.5308,Fermi-GBM,58.113
bn150303516,114.81,-5.54,6.2496e-07,57084.5159,Fermi-GBM,4.864
bn081130629,13.2,-5.5,2.6994e-06,54800.6287,Fermi-GBM,39.169
bn230723488,250.379,-5.327,2.5496e-06,60148.4879,Fermi-GBM,6.144
bn260217388,278.434,-5.3,1.7784e-06,61088.3876,Fermi-GBM,11.52
bn170813051,201.058,-5.4908,3.6264e-06,57978.0508,Fermi-GBM,111.872
bn201109105,136.09,-5.13,9.2207e-07,59162.1049,Fermi-GBM,0.448
bn150922234,294.381,-5.486,9.5696e-07,57287.2344,Fermi-GBM,0.144
bn201231550,241.27,-5.48,7.0485e-06,59214.5505,Fermi-GBM,21.184
bn180906988,318.44,-5.47,5.5168e-07,58367.9879,Fermi-GBM,3.328
bn250522918,37.29,-5.44,3.9891e-07,60817.9181,Fermi-GBM,0.256
bn180227211,98.61,-5.44,1.3592e-07,58176.2113,Fermi-GBM,0.288
bn240331997,30.0667,-5.4,5.3137e-06,60400.9968,Fermi-GBM,26.817
bn170520202,244.54,-5.29,4.0795e-07,57893.2022,Fermi-GBM,6.144
bn131030791,186.29,-5.34,3.5072e-06,56595.7915,Fermi-GBM,27.392
bn221209877,142.15,-5.22,1.4853e-06,59922.8774,Fermi-GBM,15.616
bn230215612,352.97,-5.14,1.1209e-06,59990.612,Fermi-GBM,55.808
bn230112342,75.12,-5.12,1.7881e-07,59956.342,Fermi-GBM,0.16
bn221022815,118.342,-5.117,5.1039e-07,59874.815,Fermi-GBM,6.912
bn181125092,208.6,-5.25,5.7191e-07,58447.0917,Fermi-GBM,9.216
bn130628531,6.29,-5.07,8.8681e-06,56471.5306,Fermi-GBM,21.504
bn250902782,82.29,-4.96,9.5286e-06,60920.7816,Fermi-GBM,17.664
bn240318119,275.07,-4.95,2.0785e-06,60387.1188,Fermi-GBM,8.384
bn240625314,118.74,-4.94,8.1133e-07,60486.3144,Fermi-GBM,0.152
bn150213001,95.29,-4.85,2.8758e-05,57066.0013,Fermi-GBM,4.096
bn190319353,192.6,-4.81,7.6259e-06,58561.353,Fermi-GBM,13.886
bn211002338,70.21,-4.78,2.4343e-06,59489.3379,Fermi-GBM,13.568
bn200811632,120.19,-4.8,1.411e-05,59072.6324,Fermi-GBM,40.193
bn190613449,305.422,-4.664,4.5143e-06,58647.4493,Fermi-GBM,4.864
bn200916812,41.45,-4.66,3.1367e-06,59108.8116,Fermi-GBM,108.8
bn100511035,109.29,-4.65,2.9972e-05,55327.0347,Fermi-GBM,42.433
bn101016243,133.04,-4.62,2.4445e-06,55485.2432,Fermi-GBM,3.84
bn240814164,48.4,-4.6,3.7554e-06,60536.164,Fermi-GBM,14.589
bn200506020,271.72,-4.44,5.2346e-06,58975.0199,Fermi-GBM,116.994
bn080825593,234.0,-4.7,3.4194e-05,54703.5929,Fermi-GBM,20.992
bn131011741,32.5255,-4.4117,8.8767e-06,56576.7414,Fermi-GBM,77.057
bn131229277,85.2327,-4.3962,2.6418e-05,56655.2774,Fermi-GBM,12.992
bn100420008,123.46,-4.39,4.5503e-06,55306.0084,Fermi-GBM,19.712
bn121023322,313.86,-4.38,7.7268e-07,56223.3224,Fermi-GBM,0.512
bn180623849,199.4,-4.26,2.0269e-05,58292.849,Fermi-GBM,15.872
bn170423719,344.34,-4.26,2.4096e-05,57866.7188,Fermi-GBM,46.593
bn170616047,132.21,-3.89,8.4181e-07,57920.047,Fermi-GBM,9.216
bn190323548,15.33,-3.88,3.9163e-07,58565.548,Fermi-GBM,1.28
bn200327873,236.54,-4.217,1.2625e-06,58935.8728,Fermi-GBM,0.64
bn201116035,149.48,-4.2,1.9741e-05,59169.0346,Fermi-GBM,6.784
bn220729429,316.69,-4.17,1.788e-07,59789.4288,Fermi-GBM,0.96
bn140526449,131.23,-4.15,6.786e-06,56803.4494,Fermi-GBM,79.104
bn130518551,289.72,-4.15,3.728e-06,56430.5508,Fermi-GBM,4.096
bn141112828,78.31,-4.0,2.1037e-06,56973.8278,Fermi-GBM,63.745
bn100829374,115.45,-3.99,7.2899e-06,55437.3744,Fermi-GBM,94.977
bn200604833,179.46,-3.87,8.9136e-07,59004.8334,Fermi-GBM,11.008
bn211210937,308.39,-3.98,1.2716e-06,59558.9374,Fermi-GBM,11.776
bn260312407,25.94,-3.89,6.0869e-06,61111.4075,Fermi-GBM,15.36
bn150507026,19.13,-3.8,1.5185e-05,57149.026,Fermi-GBM,63.489
bn140723067,210.63,-3.73,1.4857e-05,56861.067,Fermi-GBM,56.32
bn090616157,103.07,-3.71,4.1255e-07,54998.1567,Fermi-GBM,1.152
bn110613631,336.86,-3.47,3.256e-06,55725.6311,Fermi-GBM,40.193
bn170302719,198.47,-3.7,4.7917e-06,57814.7193,Fermi-GBM,87.808
bn181212693,298.39,-3.7,2.027e-05,58464.6929,Fermi-GBM,57.601
bn201105215,234.73,-3.68,1.1475e-06,59158.215,Fermi-GBM,4.608
bn211018936,19.68,-3.6,0.00015335,59505.9363,Fermi-GBM,123.906
bn170228794,239.55,-3.59,2.0497e-05,57812.7938,Fermi-GBM,60.673
bn120204054,292.58,-3.57,9.6e-05,55961.0536,Fermi-GBM,49.089
bn121031949,170.771,-3.511,1.454e-05,56231.9495,Fermi-GBM,242.436
bn100427356,89.17,-3.46,2.2802e-06,55313.3557,Fermi-GBM,12.544
bn260112865,238.62,-3.5,1.295e-06,61052.8652,Fermi-GBM,17.92
bn230404958,139.78,-3.45,5.4344e-06,60038.9584,Fermi-GBM,65.793
bn150506972,29.25,-3.37,3.1253e-07,57148.9717,Fermi-GBM,0.384
bn210719164,202.28,-3.34,1.7769e-06,59414.1637,Fermi-GBM,40.704
bn090713020,284.8,-3.33,9.4766e-06,55025.0205,Fermi-GBM,82.817
bn250101968,70.93,-3.24,2.5135e-06,60676.9682,Fermi-GBM,4.544
bn240305928,261.1,-3.24,4.8708e-07,60374.9282,Fermi-GBM,0.32
bn220508939,344.38,-3.24,2.5739e-06,59707.9395,Fermi-GBM,57.601
bn180917477,160.46,-3.46,6.3877e-07,58378.4769,Fermi-GBM,4.864
bn131004904,296.115,-2.96,5.0994e-07,56569.9035,Fermi-GBM,1.152
bn150127589,142.41,-3.14,5.7789e-05,57049.5892,Fermi-GBM,60.929
bn110605780,242.09,-3.14,4.3852e-07,55717.7797,Fermi-GBM,1.536
bn221202904,346.39,-3.14,1.589e-05,59915.9041,Fermi-GBM,26.113
bn121008424,340.97,-3.1,3.9179e-07,56208.4242,Fermi-GBM,3.456
bn221115018,37.72,-3.09,1.2801e-05,59898.0177,Fermi-GBM,147.459
bn080913735,45.1,-3.0,3.5447e-06,54722.7351,Fermi-GBM,41.217
bn150911315,355.28,-2.9,2.8023e-06,57276.3145,Fermi-GBM,41.728
bn241209458,190.113,-2.8901,1.0964e-05,60653.4581,Fermi-GBM,44.545
bn251011925,164.68,-2.89,2.573e-06,60959.9245,Fermi-GBM,8.96
bn110730660,335.1,-2.89,7.9689e-06,55772.6602,Fermi-GBM,33.856
bn160226913,92.3,-2.87,4.974e-06,57444.9127,Fermi-GBM,105.472
bn200903902,9.75,-2.86,5.3829e-07,59095.9021,Fermi-GBM,7.168
bn080824909,122.4,-2.8,2.7329e-06,54702.909,Fermi-GBM,7.424
bn180720598,0.5279,-2.917,0.00029853,58319.5984,Fermi-GBM,48.897
bn120604343,113.58,-2.79,1.5097e-06,56082.3428,Fermi-GBM,12.032
bn090815300,41.03,-2.73,1.4272e-06,55058.3001,Fermi-GBM,48.385
bn100122616,79.2,-2.71,1.2003e-05,55218.6164,Fermi-GBM,22.529
bn211102587,300.89,-2.62,1.0345e-05,59520.5872,Fermi-GBM,19.712
bn181125371,268.413,-2.613,3.4955e-07,58447.3713,Fermi-GBM,3.84
bn180130049,273.3,-2.26,1.3925e-05,58148.0492,Fermi-GBM,120.578
bn100701490,43.109,-2.224,2.6028e-05,55378.4899,Fermi-GBM,22.016
bn130527627,175.79,-2.52,1.0903e-05,56439.6266,Fermi-GBM,27.776
bn130803419,220.255,-2.493,2.8228e-06,56507.4187,Fermi-GBM,7.616
bn131117766,213.27,-2.47,1.4376e-05,56613.7663,Fermi-GBM,93.954
bn220619207,42.63,-2.32,1.8731e-05,59749.2072,Fermi-GBM,43.773
bn130905377,275.89,-2.31,4.4426e-06,56540.3765,Fermi-GBM,21.248
bn211212394,144.43,-2.26,2.9902e-06,59560.3945,Fermi-GBM,42.496
bn201001416,110.081,-2.211,1.1822e-06,59123.416,Fermi-GBM,29.184
bn141003788,137.64,-2.21,1.3441e-06,56933.7885,Fermi-GBM,7.424
bn241114960,3.11,-2.19,4.2503e-07,60628.9597,Fermi-GBM,4.352
bn130815660,112.37,-2.15,1.1752e-05,56519.6603,Fermi-GBM,37.889
bn200626105,87.35,16.13,3.7779e-07,59026.1052,Fermi-GBM,3.52
bn120618919,213.57,-2.11,3.6287e-06,56096.9191,Fermi-GBM,47.616
bn081122614,151.4,-2.1,1.3901e-07,54792.6135,Fermi-GBM,0.192
bn121005030,195.17,-2.09,3.7314e-06,56205.0298,Fermi-GBM,96.768
bn171126216,348.43,-2.09,4.6705e-06,58083.2156,Fermi-GBM,165.888
bn200922718,182.02,-1.96,4.4763e-07,59114.718,Fermi-GBM,0.32
bn170830135,267.244,-2.0,8.2779e-06,57995.1347,Fermi-GBM,117.25
bn090202347,274.3,-2.0,4.9459e-06,54864.3469,Fermi-GBM,12.608
bn241024647,162.8,-1.98,2.3804e-07,60607.6467,Fermi-GBM,3.52
bn201016019,174.3,-1.96,9.2778e-05,59138.0193,Fermi-GBM,2.944
bn201021111,174.42,-1.96,5.7891e-06,59143.1111,Fermi-GBM,20.48
bn091202072,257.5,-1.9,1.6733e-06,55167.0723,Fermi-GBM,27.648
bn160503567,0.54,-1.93,2.1269e-06,57511.567,Fermi-GBM,28.672
bn170214649,256.33,-1.88,0.00017692,57798.6489,Fermi-GBM,122.882
bn140724533,314.73,-1.85,1.2694e-07,56862.5332,Fermi-GBM,0.896
bn130214137,325.02,-1.83,1.5855e-06,56337.1369,Fermi-GBM,96.768
bn100612726,352.0,-1.83,1.3631e-05,55359.7265,Fermi-GBM,8.576
bn171025416,98.0,-1.77,1.4936e-06,58051.416,Fermi-GBM,19.712
bn111024896,91.23,-1.75,3.7975e-07,55858.8959,Fermi-GBM,0.96
bn100117879,11.26,-1.594,4.2261e-07,55213.8794,Fermi-GBM,0.256
bn180927993,236.05,-1.72,1.0891e-06,58388.9926,Fermi-GBM,4.608
bn141020439,265.49,-1.68,8.4713e-08,56950.4386,Fermi-GBM,1.6
bn131231198,10.59,-1.65,0.00015194,56657.1981,Fermi-GBM,31.232
bn150520893,128.53,-1.63,9.389e-07,57162.8928,Fermi-GBM,15.616
bn100810049,124.77,-1.61,3.9374e-07,55418.049,Fermi-GBM,2.56
bn210518033,4.69,-1.6,9.0726e-07,59352.0326,Fermi-GBM,15.104
bn251013336,19.93,-1.59,2.8627e-06,60961.3362,Fermi-GBM,2.496
bn131031482,29.61,-1.58,4.3829e-06,56596.4816,Fermi-GBM,7.424
bn230124638,67.17,-1.45,2.8157e-06,59968.638,Fermi-GBM,11.52
bn170901007,23.97,-1.6,7.8226e-07,57997.007,Fermi-GBM,5.888
bn110923481,181.37,-1.6,1.245e-07,55827.4811,Fermi-GBM,1.664
bn150220598,135.496,-1.597,2.4133e-05,57073.5983,Fermi-GBM,144.643
bn230709706,90.05,-1.31,8.29e-06,60134.7057,Fermi-GBM,22.272
bn170101116,70.64,-1.58,1.305e-05,57754.1162,Fermi-GBM,12.8
bn130305526,73.32,-1.56,1.5196e-06,56356.5262,Fermi-GBM,118.528
bn170212034,155.1,-1.48,1.2031e-06,57796.034,Fermi-GBM,15.872
bn180511606,261.95,-1.23,1.3554e-06,58249.6058,Fermi-GBM,9.216
bn120218276,101.85,-1.37,1.1394e-05,55975.2757,Fermi-GBM,256.26
bn131029990,110.28,-1.37,4.4858e-06,56594.9902,Fermi-GBM,50.944
bn140818781,271.148,-1.361,8.4905e-07,56887.7807,Fermi-GBM,20.992
bn120121251,208.9,-1.34,1.1544e-05,55947.2505,Fermi-GBM,37.121
bn190630257,306.98,-1.33,4.6949e-07,58664.2569,Fermi-GBM,0.224
bn210626345,221.524,-1.1562,3.8335e-06,59391.3446,Fermi-GBM,34.048
bn190708365,209.85,-1.3,1.6204e-06,58672.3647,Fermi-GBM,27.392
bn180814505,278.36,-1.26,1.7174e-06,58344.5048,Fermi-GBM,100.608
bn120915474,283.56,-1.11,3.8288e-07,56185.4737,Fermi-GBM,5.888
bn220910242,9.11,-1.1,4.5871e-05,59832.2419,Fermi-GBM,4.224
bn220827896,113.05,-1.1,1.6444e-06,59818.8959,Fermi-GBM,126.72
bn250815492,221.57,-1.1,2.9752e-07,60902.4925,Fermi-GBM,0.64
bn141005535,267.29,-1.09,7.176e-07,56935.5347,Fermi-GBM,11.264
bn250821988,104.26,-1.08,3.6821e-06,60908.9875,Fermi-GBM,78.337
bn210725158,215.363,-1.144,1.2842e-06,59420.1577,Fermi-GBM,47.104
bn190716917,345.63,-0.83,2.1945e-06,58680.9168,Fermi-GBM,6.909
bn160826938,104.46,-1.02,2.9765e-07,57626.9381,Fermi-GBM,1.792
bn200418865,72.59,-0.99,2.1753e-06,58957.8646,Fermi-GBM,38.145
bn241209308,115.99,-0.99,3.5718e-06,60653.3076,Fermi-GBM,10.752
bn180715755,235.069,-0.925,1.045e-06,58314.7549,Fermi-GBM,0.704
bn200103689,118.48,-0.9,1.558e-06,58851.6892,Fermi-GBM,68.096
bn100330309,202.08,-0.9,4.302e-06,55285.3089,Fermi-GBM,10.048
bn180910156,352.82,-0.88,1.6293e-06,58371.1557,Fermi-GBM,28.928
bn131127592,306.09,-0.81,3.8494e-05,56623.5919,Fermi-GBM,18.176
bn131006840,139.36,-0.87,1.841e-06,56571.8402,Fermi-GBM,41.984
bn180506902,61.18,-0.85,2.0012e-06,58244.9021,Fermi-GBM,23.296
bn190606080,76.54,-0.68,4.0181e-06,58640.08,Fermi-GBM,0.224
bn241115554,86.765,-0.662,1.6033e-06,60629.5545,Fermi-GBM,3.072
