event_id,energy,arrival_time,ra,dec,instrument,epoch
bn190921699,2.5786e-06,58747.6986,338.38,-63.42,Fermi-GBM,fermi_lat_grb_catalog
bn250722465,1.8678e-06,60878.4647,313.45,-63.35,Fermi-GBM,fermi_lat_grb_catalog
bn211219910,7.832e-06,59567.9096,68.54,-63.18,Fermi-GBM,fermi_lat_grb_catalog
bn180602938,2.0878e-07,58271.9383,86.05,-62.78,Fermi-GBM,fermi_lat_grb_catalog
bn150403913,5.4707e-05,57115.9126,311.502,-62.7118,Fermi-GBM,fermi_lat_grb_catalog
bn250406610,5.9394e-06,60771.6099,6.25,-63.17,Fermi-GBM,fermi_lat_grb_catalog
bn200803149,3.0893e-05,59064.1489,311.29,-63.08,Fermi-GBM,fermi_lat_grb_catalog
bn250319203,2.5327e-06,60753.2035,335.24,-62.32,Fermi-GBM,fermi_lat_grb_catalog
bn190510120,6.7014e-06,58613.1196,124.54,-53.07,Fermi-GBM,fermi_lat_grb_catalog
bn130523198,2.7096e-06,56435.1984,39.49,-63.07,Fermi-GBM,fermi_lat_grb_catalog
bn180727594,3.9404e-07,58326.5941,346.665,-63.0505,Fermi-GBM,fermi_lat_grb_catalog
bn131105087,2.3777e-05,56601.0867,71.011,-62.981,Fermi-GBM,fermi_lat_grb_catalog
bn260322448,8.853e-07,61121.4484,300.98,-61.78,Fermi-GBM,fermi_lat_grb_catalog
bn131030653,1.65e-06,56595.6531,61.45,-62.8,Fermi-GBM,fermi_lat_grb_catalog
bn240127202,1.1907e-07,60336.2019,299.93,-62.79,Fermi-GBM,fermi_lat_grb_catalog
bn140422194,4.7774e-06,56769.1936,164.54,-62.62,Fermi-GBM,fermi_lat_grb_catalog
bn081204004,1.0188e-06,54804.0038,63.3,-62.6,Fermi-GBM,fermi_lat_grb_catalog
bn080905705,2.9093e-06,54714.7054,301.7,-62.6,Fermi-GBM,fermi_lat_grb_catalog
bn200117517,4.4085e-06,58865.5167,129.67,-62.51,Fermi-GBM,fermi_lat_grb_catalog
bn141016897,3.579e-06,56946.8968,221.45,-62.49,Fermi-GBM,fermi_lat_grb_catalog
bn090717034,2.3235e-05,55029.0344,92.41,-62.48,Fermi-GBM,fermi_lat_grb_catalog
bn121217313,6.7667e-06,56278.3125,153.71,-62.3505,Fermi-GBM,fermi_lat_grb_catalog
bn110521478,3.6081e-06,55702.4785,57.54,-62.34,Fermi-GBM,fermi_lat_grb_catalog
bn191031780,1.106e-05,58787.7801,115.862,-62.335,Fermi-GBM,fermi_lat_grb_catalog
bn111003465,2.1043e-05,55837.4653,276.76,-62.32,Fermi-GBM,fermi_lat_grb_catalog
bn180625941,3.2452e-07,58294.9408,39.13,-62.31,Fermi-GBM,fermi_lat_grb_catalog
bn170906485,4.3647e-07,58002.4849,34.86,-62.28,Fermi-GBM,fermi_lat_grb_catalog
bn230729294,1.1692e-07,60154.2936,0.55,-62.25,Fermi-GBM,fermi_lat_grb_catalog
bn251011297,2.6647e-06,60959.2975,13.2352,-62.0327,Fermi-GBM,fermi_lat_grb_catalog
bn250421443,2.5096e-06,60786.4434,249.06,-59.86,Fermi-GBM,fermi_lat_grb_catalog
bn180809485,7.981e-06,58339.4849,297.793,-34.663,Fermi-GBM,fermi_lat_grb_catalog
bn170912273,3.8202e-06,58008.2735,215.459,-61.9967,Fermi-GBM,fermi_lat_grb_catalog
bn110929187,2.1973e-06,55833.1867,288.19,-62.21,Fermi-GBM,fermi_lat_grb_catalog
bn210603907,6.8998e-07,59368.9073,145.88,-62.12,Fermi-GBM,fermi_lat_grb_catalog
bn171004857,1.3102e-06,58030.8567,26.56,-62.11,Fermi-GBM,fermi_lat_grb_catalog
bn160528276,7.4301e-07,57536.2762,114.5,-62.11,Fermi-GBM,fermi_lat_grb_catalog
bn150802127,1.4592e-05,57236.1271,151.53,-62.08,Fermi-GBM,fermi_lat_grb_catalog
bn130406288,2.924e-06,56388.2882,157.78,-62.05,Fermi-GBM,fermi_lat_grb_catalog
bn141013803,8.8092e-06,56943.8035,315.06,-61.89,Fermi-GBM,fermi_lat_grb_catalog
bn230614385,5.7082e-06,60109.3854,110.91,-61.88,Fermi-GBM,fermi_lat_grb_catalog
bn170727841,8.7289e-07,57961.8409,218.85,-61.84,Fermi-GBM,fermi_lat_grb_catalog
bn220726405,1.5393e-06,59786.4047,196.92,-61.82,Fermi-GBM,fermi_lat_grb_catalog
bn260302597,2.1154e-06,61101.597,239.26,-61.82,Fermi-GBM,fermi_lat_grb_catalog
bn250924435,1.2576e-07,60942.4354,306.44,-61.82,Fermi-GBM,fermi_lat_grb_catalog
bn210119121,1.8742e-07,59233.1209,282.804,-61.801,Fermi-GBM,fermi_lat_grb_catalog
bn170112970,5.6152e-07,57765.9695,207.76,-61.77,Fermi-GBM,fermi_lat_grb_catalog
bn150228981,1.1531e-05,57081.981,7.55,-61.73,Fermi-GBM,fermi_lat_grb_catalog
bn190507712,1.1122e-07,58610.712,86.22,-61.88,Fermi-GBM,fermi_lat_grb_catalog
bn200617679,2.0464e-07,59017.6792,359.11,-59.83,Fermi-GBM,fermi_lat_grb_catalog
bn120119229,5.9423e-06,55945.229,139.65,-61.33,Fermi-GBM,fermi_lat_grb_catalog
bn150206285,2.983e-06,57059.2848,357.94,-61.61,Fermi-GBM,fermi_lat_grb_catalog
bn151231443,8.5926e-05,57387.4429,65.63,-61.54,Fermi-GBM,fermi_lat_grb_catalog
bn171025913,4.0953e-07,58051.9131,338.24,-61.52,Fermi-GBM,fermi_lat_grb_catalog
bn180822562,8.1165e-06,58352.5615,185.25,-61.49,Fermi-GBM,fermi_lat_grb_catalog
bn211124104,5.6924e-07,59542.1041,94.967,-61.433,Fermi-GBM,fermi_lat_grb_catalog
bn241223506,6.2659e-05,60667.5061,159.98,-34.61,Fermi-GBM,fermi_lat_grb_catalog
bn140115863,3.9525e-06,56672.8634,210.03,-61.41,Fermi-GBM,fermi_lat_grb_catalog
bn080719529,7.7533e-07,54666.5289,153.2,-61.3,Fermi-GBM,fermi_lat_grb_catalog
bn240227195,4.6732e-07,60367.1946,69.59,-61.17,Fermi-GBM,fermi_lat_grb_catalog
bn120304061,5.0461e-06,55990.061,127.15,-61.12,Fermi-GBM,fermi_lat_grb_catalog
bn210621447,1.0729e-06,59386.4473,248.31,-61.07,Fermi-GBM,fermi_lat_grb_catalog
bn081006872,3.8718e-07,54745.8719,172.2,-61.0,Fermi-GBM,fermi_lat_grb_catalog
bn150514774,4.7356e-06,57156.7744,74.85,-60.91,Fermi-GBM,fermi_lat_grb_catalog
bn200630076,6.8551e-07,59030.0761,91.38,-60.789,Fermi-GBM,fermi_lat_grb_catalog
bn211107848,5.1037e-07,59525.8477,183.42,-61.22,Fermi-GBM,fermi_lat_grb_catalog
bn250121983,5.6747e-06,60696.9834,225.14,-34.37,Fermi-GBM,fermi_lat_grb_catalog
bn091231206,9.7628e-06,55196.2059,199.36,-60.7,Fermi-GBM,fermi_lat_grb_catalog
bn161106786,1.2292e-06,57698.7859,284.53,-60.65,Fermi-GBM,fermi_lat_grb_catalog
bn240606565,3.8129e-06,60467.5647,40.234,-60.637,Fermi-GBM,fermi_lat_grb_catalog
bn161110179,1.5922e-07,57702.1791,254.91,-60.62,Fermi-GBM,fermi_lat_grb_catalog
bn160424492,2.7276e-06,57502.4924,319.485,-60.6148,Fermi-GBM,fermi_lat_grb_catalog
bn081121858,1.5272e-05,54791.858,89.3,-60.6,Fermi-GBM,fermi_lat_grb_catalog
bn080714745,6.333e-06,54661.7451,188.1,-60.2,Fermi-GBM,fermi_lat_grb_catalog
bn120511638,1.14e-05,56058.6381,226.93,-60.49,Fermi-GBM,fermi_lat_grb_catalog
bn251130030,1.6705e-06,61009.0299,176.65,-60.41,Fermi-GBM,fermi_lat_grb_catalog
bn190119249,1.0101e-06,58502.2493,192.24,-59.82,Fermi-GBM,fermi_lat_grb_catalog
bn130730243,2.1151e-06,56503.2433,133.75,-60.36,Fermi-GBM,fermi_lat_grb_catalog
bn190814837,1.0762e-06,58709.8371,60.41,-60.34,Fermi-GBM,fermi_lat_grb_catalog
bn130304658,1.6196e-06,56355.6575,178.87,-60.29,Fermi-GBM,fermi_lat_grb_catalog
bn190422957,8.6999e-06,58595.9572,182.124,-60.238,Fermi-GBM,fermi_lat_grb_catalog
bn080723557,7.223e-05,54670.5572,176.8,-60.2,Fermi-GBM,fermi_lat_grb_catalog
bn250929838,5.1516e-07,60947.8376,58.17,-60.18,Fermi-GBM,fermi_lat_grb_catalog
bn260325986,5.4731e-06,61124.9859,113.258,-59.721,Fermi-GBM,fermi_lat_grb_catalog
bn120521380,3.1063e-06,56068.3805,197.016,-52.742,Fermi-GBM,fermi_lat_grb_catalog
bn140716436,1.1831e-05,56854.4361,108.173,-60.1757,Fermi-GBM,fermi_lat_grb_catalog
bn130701060,7.1167e-06,56474.0605,97.79,-60.13,Fermi-GBM,fermi_lat_grb_catalog
bn130617564,2.4091e-07,56460.5645,74.73,-60.06,Fermi-GBM,fermi_lat_grb_catalog
bn160912350,4.0972e-06,57643.3501,183.29,-60.04,Fermi-GBM,fermi_lat_grb_catalog
bn150827785,1.6786e-06,57261.7849,68.3,-60.0,Fermi-GBM,fermi_lat_grb_catalog
bn210727410,1.9552e-06,59422.4103,189.231,-59.926,Fermi-GBM,fermi_lat_grb_catalog
bn180505540,2.0133e-05,58243.5397,4.51,-59.89,Fermi-GBM,fermi_lat_grb_catalog
bn120909070,9.848e-06,56179.0704,275.74,-59.45,Fermi-GBM,fermi_lat_grb_catalog
bn200901158,4.5091e-06,59093.158,61.758,-59.88,Fermi-GBM,fermi_lat_grb_catalog
bn171112868,1.4304e-05,58069.8683,20.467,-59.678,Fermi-GBM,fermi_lat_grb_catalog
bn200126466,1.283e-07,58874.4659,59.47,-59.62,Fermi-GBM,fermi_lat_grb_catalog
bn230709902,9.2858e-07,60134.9024,218.44,-59.61,Fermi-GBM,fermi_lat_grb_catalog
bn251105958,8.5103e-07,60984.9578,241.72,0.03,Fermi-GBM,fermi_lat_grb_catalog
bn100225115,5.8548e-06,55252.1149,310.3,-59.4,Fermi-GBM,fermi_lat_grb_catalog
bn141031304,4.9279e-06,56961.3044,128.608,-59.1682,Fermi-GBM,fermi_lat_grb_catalog
bn200219317,1.5848e-06,58898.3172,342.638,-59.12,Fermi-GBM,fermi_lat_grb_catalog
bn140528837,2.1546e-05,56805.8371,280.731,-59.08,Fermi-GBM,fermi_lat_grb_catalog
bn101208498,3.8427e-06,55538.4979,280.94,-59.02,Fermi-GBM,fermi_lat_grb_catalog
bn180412425,2.9571e-06,58220.4251,62.32,-59.01,Fermi-GBM,fermi_lat_grb_catalog
bn130816074,7.9647e-07,56520.0739,197.14,-58.9452,Fermi-GBM,fermi_lat_grb_catalog
bn100916779,1.7842e-06,55455.7786,151.96,-59.38,Fermi-GBM,fermi_lat_grb_catalog
bn230731986,1.2088e-06,60156.9856,237.31,-58.91,Fermi-GBM,fermi_lat_grb_catalog
bn190828614,1.5049e-05,58723.6142,191.23,-58.77,Fermi-GBM,fermi_lat_grb_catalog
bn170627931,1.791e-06,57931.9313,36.52,-58.7,Fermi-GBM,fermi_lat_grb_catalog
bn140929677,1.8724e-06,56929.6769,177.45,-58.64,Fermi-GBM,fermi_lat_grb_catalog
bn140710901,1.3982e-06,56848.9011,204.646,-58.5913,Fermi-GBM,fermi_lat_grb_catalog
bn150306993,2.7014e-05,57087.9928,0.63,-58.55,Fermi-GBM,fermi_lat_grb_catalog
bn090117640,2.5311e-06,54848.6403,164.0,-58.2,Fermi-GBM,fermi_lat_grb_catalog
bn120210650,6.445e-07,55967.6498,54.65,-58.52,Fermi-GBM,fermi_lat_grb_catalog
bn110207959,3.4231e-07,55599.9586,179.0,-58.43,Fermi-GBM,fermi_lat_grb_catalog
bn111015427,2.4199e-05,55849.4272,220.65,-58.41,Fermi-GBM,fermi_lat_grb_catalog
bn240517612,6.8598e-07,60447.6124,249.93,-58.31,Fermi-GBM,fermi_lat_grb_catalog
bn161020767,4.9986e-06,57681.7672,32.56,-58.23,Fermi-GBM,fermi_lat_grb_catalog
bn160422499,8.8021e-05,57500.4993,41.26,-58.22,Fermi-GBM,fermi_lat_grb_catalog
bn130206817,2.5681e-06,56329.817,140.375,-58.16,Fermi-GBM,fermi_lat_grb_catalog
bn150301818,3.0852e-06,57082.8181,89.157,-57.977,Fermi-GBM,fermi_lat_grb_catalog
bn180620660,9.1061e-06,58289.6601,357.521,-57.9631,Fermi-GBM,fermi_lat_grb_catalog
bn090510325,5.6035e-07,54961.3248,269.4,-57.9,Fermi-GBM,fermi_lat_grb_catalog
bn150821406,5.2114e-05,57255.4058,341.913,-57.8941,Fermi-GBM,fermi_lat_grb_catalog
bn220610295,7.8335e-06,59740.2949,229.64,-57.8,Fermi-GBM,fermi_lat_grb_catalog
bn140330180,5.6892e-06,56746.1805,328.068,-57.745,Fermi-GBM,fermi_lat_grb_catalog
bn230815451,1.2814e-05,60171.4513,184.723,-58.0539,Fermi-GBM,fermi_lat_grb_catalog
bn200702892,1.0551e-06,59032.8919,300.44,-57.74,Fermi-GBM,fermi_lat_grb_catalog
bn220725563,2.4407e-07,59785.5634,105.34,-56.79,Fermi-GBM,fermi_lat_grb_catalog
bn201120442,4.7219e-07,59173.4415,78.16,-57.7,Fermi-GBM,fermi_lat_grb_catalog
bn091031500,1.5292e-05,55135.5003,71.7,-57.5,Fermi-GBM,fermi_lat_grb_catalog
bn081008832,4.1957e-06,54747.832,280.0,-57.4,Fermi-GBM,fermi_lat_grb_catalog
bn120220210,1.2373e-06,55977.21,206.13,-57.36,Fermi-GBM,fermi_lat_grb_catalog
bn141222298,9.2055e-06,57013.2979,178.04,-57.35,Fermi-GBM,fermi_lat_grb_catalog
bn250818063,1.762e-05,60905.0635,213.833,-58.007,Fermi-GBM,fermi_lat_grb_catalog
bn191026350,2.9672e-06,58782.3498,37.17,-52.7,Fermi-GBM,fermi_lat_grb_catalog
bn150702998,1.1741e-05,57205.9977,52.78,-57.0,Fermi-GBM,fermi_lat_grb_catalog
bn230320150,3.9786e-06,60023.1496,270.47,-57.33,Fermi-GBM,fermi_lat_grb_catalog
bn250601729,1.4141e-06,60827.7289,90.0709,-57.2892,Fermi-GBM,fermi_lat_grb_catalog
bn190726843,1.946e-05,58690.8434,342.68,-55.98,Fermi-GBM,fermi_lat_grb_catalog
bn161001045,1.7635e-06,57662.0453,71.9185,-57.2613,Fermi-GBM,fermi_lat_grb_catalog
bn130127299,1.0219e-06,56319.2985,301.21,-57.21,Fermi-GBM,fermi_lat_grb_catalog
bn110319815,2.4923e-06,55639.8153,325.57,-57.11,Fermi-GBM,fermi_lat_grb_catalog
bn110801335,3.5374e-07,55774.3345,248.27,-57.06,Fermi-GBM,fermi_lat_grb_catalog
bn170416583,1.1272e-05,57859.5834,284.22,-57.02,Fermi-GBM,fermi_lat_grb_catalog
bn080916406,7.8107e-06,54725.4065,336.3,-57.0,Fermi-GBM,fermi_lat_grb_catalog
bn131028096,1.4565e-06,56593.0957,333.4,-56.94,Fermi-GBM,fermi_lat_grb_catalog
bn210123305,2.249e-05,59237.3049,345.12,-56.93,Fermi-GBM,fermi_lat_grb_catalog
bn111009282,1.2033e-05,55843.2817,183.04,-56.82,Fermi-GBM,fermi_lat_grb_catalog
bn150824079,1.9695e-05,57258.0788,167.55,-56.767,Fermi-GBM,fermi_lat_grb_catalog
bn090519462,4.3751e-06,54970.4621,105.9,-56.7,Fermi-GBM,fermi_lat_grb_catalog
bn080916009,6.0272e-05,54725.0089,119.8,-56.6,Fermi-GBM,fermi_lat_grb_catalog
bn100825287,1.3783e-06,55433.2874,253.44,-56.57,Fermi-GBM,fermi_lat_grb_catalog
bn200924386,6.3666e-07,59116.3857,317.3,-56.4,Fermi-GBM,fermi_lat_grb_catalog
bn120316008,1.6257e-05,56002.0077,57.016,-56.288,Fermi-GBM,fermi_lat_grb_catalog
bn181227262,6.3506e-05,58479.2618,24.22,-56.12,Fermi-GBM,fermi_lat_grb_catalog
bn161228388,3.6017e-06,57750.3883,260.67,-56.06,Fermi-GBM,fermi_lat_grb_catalog
bn111220486,5.3558e-05,55915.4864,267.6,-56.05,Fermi-GBM,fermi_lat_grb_catalog
bn140928437,4.4723e-06,56928.4374,43.6988,-55.9288,Fermi-GBM,fermi_lat_grb_catalog
bn160829334,3.3953e-07,57629.3345,200.891,-55.883,Fermi-GBM,fermi_lat_grb_catalog
bn110205588,4.2107e-06,55597.5884,312.69,-55.85,Fermi-GBM,fermi_lat_grb_catalog
bn200223814,4.4902e-06,58902.8139,248.39,-55.79,Fermi-GBM,fermi_lat_grb_catalog
bn140506880,6.5933e-06,56783.8803,276.775,-55.6353,Fermi-GBM,fermi_lat_grb_catalog
bn251122989,2.6306e-07,61001.9892,336.518,-55.632,Fermi-GBM,fermi_lat_grb_catalog
bn190720964,2.8728e-06,58684.9643,138.87,-55.59,Fermi-GBM,fermi_lat_grb_catalog
bn200323782,2.8845e-06,58931.7823,156.47,-55.54,Fermi-GBM,fermi_lat_grb_catalog
bn160827586,6.0188e-06,57627.5858,155.16,-55.91,Fermi-GBM,fermi_lat_grb_catalog
bn150425617,8.0518e-07,57137.6169,214.23,-55.5,Fermi-GBM,fermi_lat_grb_catalog
bn121112806,2.2315e-07,56243.8061,78.98,-55.44,Fermi-GBM,fermi_lat_grb_catalog
bn201021852,1.6782e-06,59143.8523,12.55,-55.39,Fermi-GBM,fermi_lat_grb_catalog
bn160516237,1.953e-06,57524.2374,310.83,-55.33,Fermi-GBM,fermi_lat_grb_catalog
bn231103612,2.5253e-06,60251.6122,13.96,-55.26,Fermi-GBM,fermi_lat_grb_catalog
bn101224578,3.8918e-06,55554.5785,289.14,-55.25,Fermi-GBM,fermi_lat_grb_catalog
bn120510900,6.0145e-06,56057.9003,186.93,-55.24,Fermi-GBM,fermi_lat_grb_catalog
bn081129161,1.6194e-05,54799.1612,63.2,-54.9,Fermi-GBM,fermi_lat_grb_catalog
bn130228212,1.6586e-05,56351.2125,240.75,-55.21,Fermi-GBM,fermi_lat_grb_catalog
bn080928628,1.165e-06,54737.6284,95.1,-55.2,Fermi-GBM,fermi_lat_grb_catalog
bn240205926,4.9464e-05,60345.9258,351.76,-55.132,Fermi-GBM,fermi_lat_grb_catalog
bn240118508,1.1504e-06,60327.5077,49.84,-55.05,Fermi-GBM,fermi_lat_grb_catalog
bn230911185,1.7218e-05,60198.1846,351.71,-55.01,Fermi-GBM,fermi_lat_grb_catalog
bn090213236,1.0974e-06,54875.2357,330.6,-55.0,Fermi-GBM,fermi_lat_grb_catalog
bn190422670,1.8196e-06,58595.6702,189.23,-54.95,Fermi-GBM,fermi_lat_grb_catalog
bn230704821,2.0121e-06,60129.821,211.98,-54.87,Fermi-GBM,fermi_lat_grb_catalog
bn210204777,2.4972e-06,59249.7771,272.49,-54.81,Fermi-GBM,fermi_lat_grb_catalog
bn090720710,1.4237e-05,55032.7104,203.0,-54.8,Fermi-GBM,fermi_lat_grb_catalog
bn240417782,1.0891e-07,60417.7821,30.74,-49.68,Fermi-GBM,fermi_lat_grb_catalog
bn161020024,8.0793e-07,57681.0242,161.031,-54.7687,Fermi-GBM,fermi_lat_grb_catalog
bn210315716,8.6312e-07,59288.7159,98.77,-54.76,Fermi-GBM,fermi_lat_grb_catalog
bn220606044,6.3086e-08,59736.0441,28.474,-54.741,Fermi-GBM,fermi_lat_grb_catalog
bn190830264,9.327e-07,58725.2644,159.2,-54.71,Fermi-GBM,fermi_lat_grb_catalog
bn100715477,2.5517e-06,55392.4773,299.27,-54.71,Fermi-GBM,fermi_lat_grb_catalog
bn120331055,6.7744e-07,56017.0549,26.37,-54.84,Fermi-GBM,fermi_lat_grb_catalog
bn130515056,1.0896e-06,56427.0565,283.422,-54.281,Fermi-GBM,fermi_lat_grb_catalog
bn221108472,1.2647e-06,59891.4719,346.73,-54.71,Fermi-GBM,fermi_lat_grb_catalog
bn081109293,6.5456e-06,54779.2931,330.8,-54.7,Fermi-GBM,fermi_lat_grb_catalog
bn250202841,2.1375e-06,60708.8407,300.85,-54.51,Fermi-GBM,fermi_lat_grb_catalog
bn210805002,1.4068e-07,59431.0015,198.32,-54.48,Fermi-GBM,fermi_lat_grb_catalog
bn120728934,3.743e-06,56136.9342,137.095,-54.4382,Fermi-GBM,fermi_lat_grb_catalog
bn160513553,2.3115e-07,57521.553,273.57,-54.42,Fermi-GBM,fermi_lat_grb_catalog
bn241105671,9.1087e-06,60619.6709,66.2381,-49.7547,Fermi-GBM,fermi_lat_grb_catalog
bn171010875,9.2608e-07,58036.8746,34.123,-54.41,Fermi-GBM,fermi_lat_grb_catalog
bn100201588,1.432e-05,55228.5877,115.67,-54.35,Fermi-GBM,fermi_lat_grb_catalog
bn211116487,5.3969e-07,59534.4868,14.89,-54.33,Fermi-GBM,fermi_lat_grb_catalog
bn090308734,2.5458e-06,54898.7336,21.9,-54.3,Fermi-GBM,fermi_lat_grb_catalog
bn250522714,6.6574e-07,60817.7145,285.32,-54.3,Fermi-GBM,fermi_lat_grb_catalog
bn120117291,1.2137e-07,55943.2914,339.01,-54.25,Fermi-GBM,fermi_lat_grb_catalog
bn110227009,1.6377e-07,55619.0087,148.72,-54.04,Fermi-GBM,fermi_lat_grb_catalog
bn260208634,5.0114e-06,61079.6335,281.32,-49.17,Fermi-GBM,fermi_lat_grb_catalog
bn240226236,9.3345e-07,60366.2362,342.08,-24.64,Fermi-GBM,fermi_lat_grb_catalog
bn140711691,2.3913e-06,56849.6913,166.01,-24.6,Fermi-GBM,fermi_lat_grb_catalog
bn180728728,5.5911e-05,58327.7285,253.569,-54.031,Fermi-GBM,fermi_lat_grb_catalog
bn200714344,1.0982e-06,59044.344,190.43,-53.95,Fermi-GBM,fermi_lat_grb_catalog
bn140605377,8.025e-07,56813.377,121.79,-53.86,Fermi-GBM,fermi_lat_grb_catalog
bn211031175,4.8999e-08,59518.1748,71.98,-54.27,Fermi-GBM,fermi_lat_grb_catalog
bn200923748,1.9181e-07,59115.7484,126.3,-54.25,Fermi-GBM,fermi_lat_grb_catalog
bn150601904,1.2722e-07,57174.9036,79.67,-53.82,Fermi-GBM,fermi_lat_grb_catalog
bn211222768,1.2578e-07,59570.7682,103.45,-53.82,Fermi-GBM,fermi_lat_grb_catalog
bn250403636,2.8774e-06,60768.6357,194.593,-24.3762,Fermi-GBM,fermi_lat_grb_catalog
bn150913161,1.0365e-05,57278.1611,241.05,-53.79,Fermi-GBM,fermi_lat_grb_catalog
bn170317666,8.8082e-06,57829.6663,308.13,-53.75,Fermi-GBM,fermi_lat_grb_catalog
bn220803402,3.3946e-06,59794.4022,203.42,-53.68,Fermi-GBM,fermi_lat_grb_catalog
bn190110726,4.9356e-06,58493.7256,276.882,-53.676,Fermi-GBM,fermi_lat_grb_catalog
bn171029020,1.5372e-06,58055.02,198.24,-54.25,Fermi-GBM,fermi_lat_grb_catalog
bn110930564,6.2323e-06,55834.5642,187.31,-53.66,Fermi-GBM,fermi_lat_grb_catalog
bn190622368,1.8138e-06,58656.3681,165.21,-53.62,Fermi-GBM,fermi_lat_grb_catalog
bn240805085,2.7963e-05,60527.085,190.915,-53.5953,Fermi-GBM,fermi_lat_grb_catalog
bn150422294,2.4463e-06,57134.2941,156.02,-53.56,Fermi-GBM,fermi_lat_grb_catalog
bn200920651,1.5387e-07,59112.6505,211.12,-24.34,Fermi-GBM,fermi_lat_grb_catalog
bn221022612,7.939e-07,59874.6123,231.58,-53.55,Fermi-GBM,fermi_lat_grb_catalog
bn210308838,1.0404e-07,59281.8375,350.48,-53.55,Fermi-GBM,fermi_lat_grb_catalog
bn200709147,6.2104e-06,59039.1467,119.87,-53.04,Fermi-GBM,fermi_lat_grb_catalog
bn240807920,8.7474e-07,60529.9196,297.35,-42.71,Fermi-GBM,fermi_lat_grb_catalog
bn220320194,4.3114e-05,59658.1944,96.91,-53.54,Fermi-GBM,fermi_lat_grb_catalog
bn220910627,9.2406e-08,59832.6271,276.7,-53.52,Fermi-GBM,fermi_lat_grb_catalog
bn230409936,3.3447e-06,60043.9359,195.94,-53.38,Fermi-GBM,fermi_lat_grb_catalog
bn240617599,2.2742e-08,60478.5991,333.55,0.88,Fermi-GBM,fermi_lat_grb_catalog
bn130906435,8.2427e-07,56541.435,279.39,-53.38,Fermi-GBM,fermi_lat_grb_catalog
bn200623752,7.2179e-07,59023.752,343.079,-53.378,Fermi-GBM,fermi_lat_grb_catalog
bn210427206,9.2263e-06,59331.2064,177.32,-53.36,Fermi-GBM,fermi_lat_grb_catalog
bn260225635,2.2469e-05,61096.6348,326.42,0.89,Fermi-GBM,fermi_lat_grb_catalog
bn100204566,3.775e-06,55231.5658,273.07,-52.78,Fermi-GBM,fermi_lat_grb_catalog
bn141215560,2.5822e-05,57006.5599,179.056,-52.745,Fermi-GBM,fermi_lat_grb_catalog
bn080804972,9.1294e-06,54682.9724,328.7,-53.2,Fermi-GBM,fermi_lat_grb_catalog
bn180125891,1.6266e-05,58143.8906,213.32,-52.67,Fermi-GBM,fermi_lat_grb_catalog
bn221112263,3.5873e-07,59895.2626,91.79,-52.59,Fermi-GBM,fermi_lat_grb_catalog
bn100313288,4.3972e-06,55268.2878,172.71,-52.58,Fermi-GBM,fermi_lat_grb_catalog
bn240123742,2.3687e-06,60332.7417,312.66,17.27,Fermi-GBM,fermi_lat_grb_catalog
bn120420249,2.878e-06,56037.2487,47.89,-52.19,Fermi-GBM,fermi_lat_grb_catalog
bn250201417,1.266e-05,60707.4165,115.81,-52.57,Fermi-GBM,fermi_lat_grb_catalog
bn141122875,4.0273e-06,56983.8748,280.61,-52.52,Fermi-GBM,fermi_lat_grb_catalog
bn220820998,8.8933e-08,59811.9982,264.26,-41.9,Fermi-GBM,fermi_lat_grb_catalog
bn150508945,2.8856e-06,57150.9449,45.93,-52.45,Fermi-GBM,fermi_lat_grb_catalog
bn121127914,1.5847e-06,56258.9139,176.438,-52.414,Fermi-GBM,fermi_lat_grb_catalog
bn160316139,1.9114e-06,57463.1387,355.33,-52.38,Fermi-GBM,fermi_lat_grb_catalog
bn211104765,2.5535e-06,59522.7652,247.68,-52.34,Fermi-GBM,fermi_lat_grb_catalog
bn200411187,6.5833e-07,58950.1868,47.6624,-52.3181,Fermi-GBM,fermi_lat_grb_catalog
bn170209048,1.0732e-05,57793.0477,110.779,-52.2464,Fermi-GBM,fermi_lat_grb_catalog
bn250214231,1.9873e-06,60720.2306,122.85,-41.88,Fermi-GBM,fermi_lat_grb_catalog
bn230915288,3.9607e-06,60202.2878,165.59,-52.17,Fermi-GBM,fermi_lat_grb_catalog
bn201229639,1.2738e-05,59212.639,340.36,-52.04,Fermi-GBM,fermi_lat_grb_catalog
bn090412061,1.2463e-07,54933.0612,1.3,-51.9,Fermi-GBM,fermi_lat_grb_catalog
bn221014021,3.3892e-08,59866.0207,85.91,17.83,Fermi-GBM,fermi_lat_grb_catalog
bn080831053,5.6227e-08,54709.0529,211.2,-51.7,Fermi-GBM,fermi_lat_grb_catalog
bn100620119,3.7157e-06,55367.1191,80.1,-51.68,Fermi-GBM,fermi_lat_grb_catalog
bn220622394,1.5432e-07,59752.3939,286.22,-52.19,Fermi-GBM,fermi_lat_grb_catalog
bn251214008,2.1211e-06,61023.0078,152.39,17.87,Fermi-GBM,fermi_lat_grb_catalog
bn090920035,3.7368e-06,55094.0347,299.73,-52.19,Fermi-GBM,fermi_lat_grb_catalog
bn200714774,7.1563e-06,59044.7744,196.866,-51.6403,Fermi-GBM,fermi_lat_grb_catalog
bn210714331,3.6533e-05,59409.3309,313.67,-51.59,Fermi-GBM,fermi_lat_grb_catalog
bn110319628,1.6823e-06,55639.6283,207.96,-51.58,Fermi-GBM,fermi_lat_grb_catalog
